texto	fonte	ironico	num_de_anotadores_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência
José Lello acusa jornalista Fátima Campos Ferreira de querer rasteirar António Costa 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Linces ibéricos deixaram de estar ‘criticamente em perigo’ , classificação que neste momento só é aplicada aos portugueses em geral 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Assembleia da República tem cobertura de amianto mas 230 deputados não correm perigo porque nunca vão ao Parlamento 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Companhia Nacional de Bailado esmagada pela austeridade vai estrear 'O Lago dos Patos' 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Jerónimo de Sousa diz que `` estalou o verniz democrático a muitos '' 	Público	Sim	5	5	0	0	0	4	0	2	0	1
Turismo de Portugal vai tentar vender o Palácio de Belém a estrangeiros 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Avião que aterrou sem trem dianteiro rebaptizado como ‘Coligação CDS/PSD’ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Burro do Shrek acha que há demasiada concorrência de burros a falar de arbitragens 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Parlamento madeirense levanta imunidade a deputado acusado de corrupção 	Público	Não	1	5	0	0	0	1	0	0	0	4
Luís Filipe Menezes perdoa Estaline , Isaltino Morais perdoa Hitler , Pol Pot e Gengis Khan 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Teresa Guilherme exige mais forrobodó na quarta edição da Casa dos Segredos para conseguir concorrer com crise política 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
José Rodrigues dos Santos diz no Telejornal que o vencedor do Audi do fisco pode vender o carro para comprar droga 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Caíram elementos da cobertura do Estádio da Luz para as bancadas e pedaços de quadros de Miró sobre os camarotes 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Tribunal de Almada equipara jogos do Sporting aos salões eróticos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos Coelho não quer um presidente `` cata-vento '' como Marcelo , prefere um `` pára-raios '' como Cavaco 	Inimigo Público	--	0	1	0	0	0	1	0	1	0	0
20th Century Fox cria versão 'simpsonizada ' do presidente do FC Porto 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Foliões de Carnaval à chuva fazem lembrar a festa do Governo com a retoma económica num país falido 	Inimigo Público	--	0	1	1	0	0	0	0	0	0	0
Governo reserva o Marquês do Pombal para festejar vitória na última avaliação da 'troika' 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Pacto da natalidade : PSD vai sortear um carro de luxo entre os casais que não usarem contraceptivos 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Estudo diz que jobs for the boys são reais e indica Passos como actual Dux 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Universidade brasileira diz que os seus alunos quando terminam o curso arranjam bons empregos e compram ténis Prada 	Inimigo Público	Sim	5	5	0	1	5	1	0	0	0	0
Refundação do Estado começou esta madrugada ao som de 'E Depois do Adeus' 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Pacheco Pereira fascinado com o novo PS vai escrever a biografia de António Costa em quatro tomos 	Inimigo Público	Sim	5	5	0	1	2	2	0	0	2	0
Novo imposto verde vai taxar portugueses que respiram porque emitem CO2 para a atmosfera 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Cavaco faz edredão de penas com cagarra que apoiava o manifesto dos 70 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Real Madrid e Barça apenas interessados em comprar Rui Patrício devido à mudança de política do BCE 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Portugueses relembram inferno antes do Facebook quando iam jantar fora e a bares e discotecas falar com amigos reais e engatar gajas reais 	Inimigo Público	--	0	1	0	0	0	1	0	1	0	0
Joachim Löw e Jürgen Klinsmann só ajudam a Selecção Nacional se Portugal cumprir o pacto orçamental 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Ventania do fim-de-semana levou todas as propostas políticas da cabeça de António José Seguro 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Ministros do CDS-PP consideram-se apenas 'mulas ' do Governo 	Inimigo Público	--	0	1	0	0	0	1	0	1	0	0
Primeiro-ministro finlandês tem de pagar recepção oficial do próprio bolso 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Assembleia Municipal de Lisboa aprova substituição de roscas de cão na calçada portuguesa por roscas de carnaval em passeios de tartan 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Presidente do BES Mau vai treinar o novo Benfica Mau cujo plantel é lixo tóxico 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
ÚLTIMA HORA : IP COR-DE-ROSA 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Crianças de todo o país imitam Ricardo Salgado e escrevem ao Pai Natal a pedir 14 milhões de euros de presente 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Cavaco Silva assinou camisola a Snopp Dogg em nome de Passos Coelho 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
‘CSI’ cancelado para dar lugar a nova série ‘DGCI’ sobre inspectores portugueses do Fisco 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Passadeira vermelha dos óscares foi a mesma que Relvas pisou para entrar no conselho nacional do PSD 	Inimigo Público	--	0	1	1	0	1	0	0	0	0	0
Governo esclarece que Rui Machete denunciou a meias com Franquelim Alves as falcatruas do BPN ao Banco de Portugal 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Viúvas com pensões de sobrevivência superior a 2000 euros por mês vão receber carta de Paulo Portas a dizer-lhes que é bem feito o marido ter morrido 	Inimigo Público	--	0	1	0	0	0	1	0	0	1	0
Vítor Gaspar vai regressar aos mercados num automóvel quitado por um cientista louco 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Paulo Fonseca diz que PSD é um partido grego que concorre a eleições portuguesas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Anna Santiago do tema 'Vai Anna ! Go Anna ' quer casar com o Leonardo Jardim 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
PSP não consegue notificar Oliveira Costa e Cavaco garante não saber que ele está escondido na Rua Tenente Valadim , 27 , 2º esq , Vidigueira 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Detroit abre falência e altera o nome para Little Portugal 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Casamento de fundador da ‘Playboy’ abre precedente para governo passar idade da reforma para os 86 anos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Médico da Selecção Nacional trabalhava no sector privado para outras selecções 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Sócrates gastou milhões de euros com mulheres e gastou milhares de milhões de euros com Maria de Lurdes Rodrigues no Parque Escolar 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Seguro considera Bento XVI um mero técnico e escreveu directamente ao chefe dele 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Planeta parecido com a Terra Kepler-452b é presidido por Cavaco-Kepler-452b 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Medidas que Passos vai mostrar à Troika são as medidas de Erica Fontes 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Jornalista televisiva engana-se e diz que Maria Luís Albuquerque 'tem fome de swap' 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Cada vez mais portugueses emigram para a Suíça , Isaltino Morais já lá tem meia-dúzia de sobrinhos 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Genro de Cavaco Silva diz que António Costa é político da “ Champions League “ e diz que Passos Coelho é político “ da 3ª divisão B dos distritais de Bragança “ 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Passos Coelho defende medidas urgentes para travar a queda da natalidade como reabrir todas as maternidades que mandou encerrar 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Cavaco Silva insatisfeito com a ajuda de São Jorge converte-se à cientologia 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cubo mágico faz 40 anos e lança cubo de apenas uma cor para candidatos ao parlamento europeu 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Um dos modelos para a RTP passa por deixar tudo na mesma e privatizar apenas a senhora que traduz os noticiários para linguagem gestual na RTP2 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
PS anuncia que `` Passos Coelho vai cair '' 	Público	Sim	3	5	0	0	0	2	0	0	0	3
Jornadas parlamentares do PS na Nazaré : deputados exigem que Seguro surfe onda da Praia do Norte ou vão buscar Costa para secretário-geral 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Papa Francisco I é meio português devido aos 123 argentinos do Benfica 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Secretário de estado da economia deixa governo para se candidatar a Viseu porque ainda há Viseu mas já não há economia 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Vasco Lourenço admite nova revolução mas esta semana não pode porque tem de ir ao urologista 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Cavaco Silva quer eleições antecipadas e já marcou a data : 1 dia antes das eleições legislativas de 2015 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Presença de Passos em Viena afunda economia da Áustria para o nível da Grécia 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Conselhos Inimigo Público para a noite da Passagem de Ano 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Selecção portuguesa ficará alojada na casa de Sócrates em Paris durante o Europeu 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
António José Seguro vai fazer a rodagem do seu automóvel ao hotel Altis 	Inimigo Público	Sim	5	5	0	0	4	1	1	0	0	0
Protecção Civil alerta que 2014 começa com chuva , rajadas de vento , forte ondulação , Passos , Portas e Seguro 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Maioria dos portugueses acha que quem chamou realmente a ‘troika’ foi o Pinto da Costa 	Inimigo Público	Sim	5	5	0	2	5	0	0	0	0	0
OCDE diz que Portugal tem de cortar 1,9 % ao ano até 2030 e ter Poiares Maduro e Pedro Lomba como primeiros-ministros consecutivos 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Presidente do Eurogrupo Dijsselbloem apresentou mestrado falso e cidadão holandês mostra cartaz amarelo “ Vai estudar , Dijsselbloem ! “ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Governo convida Maitê Proença a vir a Portugal cuspir no Palácio Ratton 	Inimigo Público	--	0	1	0	0	0	1	0	1	0	0
Governo alicia reformados estrangeiros com beneficio fiscal no Viagra 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Bruno de Carvalho motiva plantel para a final da Taça de Portugal dizendo que em caso de derrota apenas o capitão de equipa vai ser fuzilado 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Maria Luís Albuquerque garante que Portugal não está a negociar 'a coisa ' nem 'a cena' 	Inimigo Público	--	0	1	0	1	0	0	0	1	0	0
Rui Rio e Cavaco podem ir para o Governo 	Inimigo Público	Sim	5	5	0	1	0	0	4	0	0	1
Passos Coelho apenas ficou à frente de Paulo Portas na lista dos estadistas mais sexy do mundo porque Paulo Portas é sexy mas não é estadista 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Crise leva sinistralidade rodoviária a cair em 2013 para os níveis de quando ainda não se tinha inventado a roda 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Sporting quer regresso do Visconde de Alvalade ao financiamento do clube 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
António Costa pondera avançar para a liderança do Vaticano 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Vale e Azevedo vai ter programa de comentário desportivo na Benfica TV 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
OCDE revela que os alunos portugueses são os que menos raparigas engatam na praia 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pires de Lima viu com atenção a produção ousada de Rita Pereira com zebras e quer que ela faça a mesma coisa com burros de Mirandela 	Inimigo Público	--	0	1	0	0	1	0	0	0	1	0
Papa Francisco culpa Vítor Constâncio pelas irregularidades no Banco do Vaticano 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Apoiantes do governo vão cantar ‘Nini dos meus 15 anos’ no parlamento 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Livre/Tempo de Avançar pede 20 euros a cada subscritor para pagar gastos 	Público	Não	0	5	0	0	0	0	0	0	0	5
Livro de Miguel Relvas diz que a ‘troika’ queria deixar municípios falirem como Detroit mas ele apenas queria transformar Grândola numa Chernobyl 	Inimigo Público	--	0	1	1	0	0	0	0	0	0	0
Vítor Gaspar apresenta programa chamado 'Splash ' em que funcionários públicos se atiram para um poço 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Novos cortes nas reformas e salários serão anunciados por Miley Cyrus em pelota 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Cavaco propõe saída do alho francês de Portugal 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Portuguesas que se masturbam com o comando de televisão desejam fazer 'zapping ' aos maridos 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Elenco de ‘Beirais’ vai desfilar nas marchas , se não for decapitado pelo elenco de ‘A Guerra dos Tronos’ , que também concorre 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Seguro reuniu com 8500 turistas que chegaram hoje a Lisboa de barco 	Inimigo Público	--	0	1	0	0	0	1	0	0	1	0
Israel constrói colonato no Estádio de Alvalade 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Tensão na Carregueira : Isaltino pega fogo a rotunda com repuxo 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Arguidos do processo dos submarinos foram todos absolvidos e agora querem vender um porta-aviões a Paulo Portas 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Godinho Lopes aluga Rui Patrício para casamentos e baptizados 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Federação revela hoje às 20h15 a lista de supermercado de Paulo Bento 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Godinho Lopes inaugura núcleo do Sporting no balneário do FC Porto 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Milhares de empresários fazem fila à porta do Ministério da Economia esperando um desconto de 50 % no IRC 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Cristiano Ronaldo vai ter de dar 20 % da Bola de Ouro às Finanças 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Manifesto de 70 personalidades defende adiamento do Sporting x FC Porto para 2035 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
José Sócrates fez o secundário na 'movida ' madrilena dos anos 80 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
João Ferreira do Amaral diz que sair do Euro implicaria sacrifícios semelhantes aos da guerra entre Julia Pinheiro e Teresa Guilherme 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Meteorologistas corridos da RTP ameaçam retaliar com trovoadas , geada e ondulação de 6 a 8 metros a Norte do Cabo Carvoeiro 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Machete pede desculpa a Oliveira Costa por esclarecer o Parlamento sobre a SLN 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Sporting exige 20 milhões de euros a Marco Silva por ter ido à final da Taça com uma peúga de cada cor 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Scolari nega fuga ao fisco em Portugal e remete explicações para a sua contabilista , a Nossa Sra. do Caravaggio 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Vale e Azevedo aproveitou uma saída precária da cadeia e assaltou a bilheteira do Estádio da Luz 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
PSD quer que programa económico do PS seja submetido a uma auditoria independente feita por Cavaco Silva , Passos Coelho e Maria Luís Albuquerque 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Passos faz rasgado elogio a Lula da Silva durante inauguração de queijaria do antigo presidente brasileiro 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
António Costa promete devolver Jorge Jesus ao Benfica caso ele assine pelo Sporting 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
Guiné-Equatorial entra na CPLP mas Teodoro Obiang ainda só sabe dizer palavrões em Português 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Espírito Santo Saúde oferece colonoscopias a quem subscrever acções 	Inimigo Público	--	0	1	0	1	0	0	0	1	0	0
Muralha da China está a desintegrar-se mas a Fosun vai comprar a Mota-Engil e a Teixeira Duarte para a reconstruírem 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Acórdão do Tribunal Constitucional declara que Miguel Relvas não é constitucional 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Maria Cavaco Silva leu Sophia , Camões e documento de estratégia orçamental a estudantes chineses 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Governo usa caso de húngaro que passou de sem-abrigo a milionário para ilustrar os benefícios da austeridade 	Inimigo Público	--	0	1	1	0	0	0	1	0	0	0
Irmão mais novo de Mario Draghi no Governo para motivar Passos Coelho 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Sondagem sobre presidenciais : Marcelo perto da eleição à primeira volta 	Público	Não	0	5	0	0	0	0	0	0	0	5
Vídeo viral mostra Morgan Freeman com a voz do Poiares Maduro 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
A segunda vida de António Costa 	Público	Sim	4	5	0	0	0	0	4	0	1	1
Juros em níveis anteriores ao resgate : Sócrates diz que Passos pode sair e que ele volta a pegar nisto a partir do ponto em que deixou 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Governo gasta 250 000 euros com agência de publicidade porque vender a PàF aos portugueses é tão difícil como vender pentes a carecas 	Inimigo Público	Sim	5	5	5	2	4	0	0	2	0	0
Cavaco Silva contrata Juve Leo para raptar Passos , Portas e Seguro até que os 3 se entendam para formar um Governo 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Cavaco diz que se nota ‘um novo clima no país’ e o país responde que é por faltarem poucos meses para ele deixar a vida política 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Passos defende empobrecimento da selecção nacional e que Paulo Bento não deve convocar Cristiano Ronaldo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
A semana das reuniões decisivas 	Público	Não	0	5	0	0	0	0	0	0	0	5
Paulo Portas foi um dos clientes de supermercado que insultou Vítor Gaspar e lhe cuspiu em cima 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Polícias vão fechar olhos às multas devido aos inúmeros candidatos presidenciais que percorrem o país a toda a mecha 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Miguel Relvas confessa que se não fosse político nem nas obras trabalhava 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Bruxelas quer corte de 5 % nos salários dos portugueses para não gastarem muito dinheiro a festejar serem o milagre económico da UE 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
