texto	fonte	sim_ironico	nao_ironico	naosei_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência	
Miúdas tiram o dia de hoje só para substituir as legendas das suas fotos sensuais e artísticas por citações do Oscar Niemeyer	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
António José Seguro vai fazer a rodagem do seu automóvel ao hotel Altis 	Inimigo Público	5	0	0	5	0	0	4	1	1	0	0	0	
Maioria dos portugueses acha que quem chamou realmente a ‘troika’ foi o Pinto da Costa 	Inimigo Público	5	0	0	5	0	2	5	0	0	0	0	0	
Presidente do Eurogrupo Dijsselbloem apresentou mestrado falso e cidadão holandês mostra cartaz amarelo “ Vai estudar , Dijsselbloem ! “ 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Vinho produzido pela Câmara Municipal de Oeiras que ganhou concurso em Itália está a estagiar em barricas de carvalho desde que a primeira sentença de Isaltino Morais foi transitada em julgado	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Rui Rio e Cavaco podem ir para o Governo 	Inimigo Público	5	0	0	5	0	1	0	0	4	0	0	1	
Tribunal de Oeiras aceita candidatura do CDS após reclamação	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Costa enaltece entendimento entre Hollande e Merkel para manter Grécia no euro	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Crato não pode anular licenciatura de Relvas, mas espera que tribunal o faça	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Alterações à lei da televisão foram aprovadas na especialidade no Parlamento	Público	0	0	0	0	0	0	0	0	0	0	0	0	
As desventuras de um blogue de apoio a António Costa	Público	0	0	0	0	0	0	0	0	0	0	0	0	
OCDE revela que os alunos portugueses são os que menos raparigas engatam na praia 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"Passos não fala em herança de Sócrates, mas admite ""desvio colossal"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Encontros do PS com partidos são ""só o início para o processo de diálogo"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Vítor Gaspar apresenta programa chamado 'Splash ' em que funcionários públicos se atiram para um poço 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Marcelo Rebelo Sousa com dificuldades em perceber decisão da Associação 25 de Abril	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Seguro reuniu com 8500 turistas que chegaram hoje a Lisboa de barco 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	1	0	
"Marcelo: ""Requerimento do Presidente para o TC pôs-me a boca em O"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bosingwa recusa pagar impostos enquanto Gaspar for ministro das finanças	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Milhares de empresários fazem fila à porta do Ministério da Economia esperando um desconto de 50 % no IRC 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
"PCP-M organizou ""buzinão"" no Funchal contra medidas do Governo"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
João Ferreira do Amaral diz que sair do Euro implicaria sacrifícios semelhantes aos da guerra entre Julia Pinheiro e Teresa Guilherme 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Desemprego jovem baixou mas ainda causa insónias a Miguel Relvas 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Apoiantes de candidatura de Maria de Belém aceleram campanha	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Caos do Pingo Doce deslocalizado para a Holanda	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Guilherme Silva diz que Governo não pode ignorar reacção social	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Eleições europeias antecipadas de Junho para Maio de 2014	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Wolfswinkel vai dar formação aos manifestantes anti-Merkel	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Futuro pós-'troika ' vai durar duas semanas até a 'troika ' voltar 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Passos faz rasgado elogio a Lula da Silva durante inauguração de queijaria do antigo presidente brasileiro 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	0	1	
Guiné-Equatorial entra na CPLP mas Teodoro Obiang ainda só sabe dizer palavrões em Português 	Inimigo Público	0	0	0	1	0	1	0	0	1	0	0	0	
Pirómanos organizam fogo lento para protestar contra aumento da gasolina	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"50 mil já perderam trabalho na restauração por causa do IVA, diz o BE	"	Público	0	0	0	0	0	0	0	0	0	0	0	0
Choque frontal entre o grande PSD e o pequeno CDS-PP faz por milagre apenas feridos ligeiros 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Irmão mais novo de Mario Draghi no Governo para motivar Passos Coelho 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
João Cordeiro constituído arguido por alegadas calúnias contra Câmara de Cascais	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Há 18 partidos a concorrer às eleições europeias de Maio, o maior número de sempre	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"CGTP destaca Aquilino Ribeiro Machado como ""lutador antifascista"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Remodelação começa bem : EUA odeiam Rui Machete , China odeia Pires de Lima e Rússia odeia Moreira da Silva 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	1	0	
Conselho Europeu dominado pela crise da Crimeia : Passos propõe retaliações contra pensionistas russos 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Cavaco Silva contrata Juve Leo para raptar Passos , Portas e Seguro até que os 3 se entendam para formar um Governo 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Novo Presidente da República será conhecido na Passagem de Ano, juntamente com os vencedores do Ídolos e Casa dos Segredos	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Caniches que nasceram em corpo de boxer ou dálmata também querem operação para mudar de raça	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Protestos contra extinção de freguesias marcados para 27 de Outubro	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Líder do PS do Algarve desiludido por moção de Sócrates excluir referendo à regionalização	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bento conquistou balneário mas bidé e lavatório ainda estão com Queiroz	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
PSP garante segurança de protesto da CGTP onde quer que ele se realize	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Portugueses que antes tinham garrafa de whisky Jameson na discoteca têm agora garrafa de Coca-Cola na discoteca 	Inimigo Público	0	0	0	1	1	0	0	0	0	0	0	0	
Detectados vestígios de motas Famel e SIS Sachs nas bicicletas da Volta ao Algarve 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Passos Coelho faz seguro às pernas porque tem medo que Mário Soares mande alguém parti-las 	Inimigo Público	0	0	0	1	0	1	0	1	0	0	0	0	
Vítor Gaspar lança taxa de 1 euro por “post” de autocomiseração no Facebook	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos reuniu-se com Cavaco antes da posse de Albuquerque	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho explica que documento de estratégia orçamental é uma retaliação por ter sido agredido por Enzo Pérez 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Carlos Pereira encabeça lista renovada do PS-Madeira à Assembleia	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Trabalhadores da Lusa vão prosseguir acções de ""visibilidade pública"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Benfica x Sporting : Ruben Semedo vai conduzir o autocarro dos leões até à Luz 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Adeptos sportinguistas voltam a apresentar sintomas da ‘síndrome do regresso à realidade’	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho compara despesa pública a submarinos	Público	0	0	0	0	0	0	0	0	0	0	0	0	
ASAE apreendeu ontem 130 pessoas que usavam coreografias fora da validade em discotecas	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Soares dos Santos acusa Governo de mentir ao dizer que Portugal não está em recessão	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos Coelho: ""País precisa menos de greves e mais de trabalho"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco já está a presidir em duodécimos 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Interessados na concessão da Carris e Metro de Lisboa prometem mais 50 aviões e abertura de novas rotas para África e América Latina 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Jorge Jesus continua eufórico e comprou sozinho os 750 milhões de euros do leilão da dívida 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Gaspar cobra IRS de vidas passadas dos contribuintes	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos Coelho pede um envolvimento ""descomplexado"" do PS"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo recusa oferta de 100 milhões do NEI e aceita oferta de 40 milhões do BIC pelo BPN (o presidente do BIC é ex-ministro de Cavaco, esta é a piada)	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Oportunidade para a democracia 	Público	2	3	0	5	0	0	0	0	2	0	1	3	
RTP1 com Morais Sarmento à sexta-feira, Sócrates ao domingo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Treinador Vítor Pereira sondado pela oposição interna a Seguro para vir liderar o PS e partir a loiça toda 	Inimigo Público	0	0	0	1	0	0	0	1	0	1	0	0	
"Francisco Lopes diz que dissolveria o Parlamento se isso ajudasse a criar um país ""mais justo"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Sagitários e Escorpiões metem providência cautelar para manterem os direitos dos seus antigos signos	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Brasil prefere negociar novo Acordo Ortográfico da Língua Portuguesa com Espanha 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Lisboetas vão passar a recorrer nos sábados ao saudoso método ‘Água vai!’ de tratar o lixo	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Enfermeiros, massagistas e fisioterapeutas sem emprego depois da saída de Javi Garcia emigram para Inglaterra	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho vai explicar aos portugueses o que os espera em 2014 ao som de 'Highway To Hell ' dos AC/DC 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Governo aprova propostas para extinguir ou mudar o estatuto de 139 fundações	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Memórias de Cavaco Silva vão ter como título “Uma vida ao serviço dos cidadões“ 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Cuba elimina contágio da SIDA de mãe para filho e Passos e Cavaco pedem a Cuba para eliminar o contágio da Grécia para Portugal 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Governo diz que já há crédito disponível para as empresas mas cada empresa pode apenas levantar 200 euros de cada vez	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho compara subida de impostos a um quadro da Paula Rego 	Inimigo Público	0	0	0	1	1	0	0	0	0	0	0	0	
"Jardim diz que o Continente vai estar ""entretido com mentiras a falar sobre a Madeira"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PS e PCP acusam Governo de fracassar no controlo do défice	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Assembleia da Madeira levanta imunidade parlamentar a José Manuel Coelho	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos diz que não há números mágicos nem coelhos na cartola mas admite cortar uma funcionária pública ao meio 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Tribunal Constitucional 'chumba' enriquecimento injustificado	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Manuel Godinho quer expulsão do Rei Ghob da associação de sucateiros por estar a dar má fama à classe	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Pesquisa por ‘sexo’ na internet cai em Portugal a favor da pesquisa de ‘férias baratas’ pelas portuguesas e ‘sexo barato’ pelos portugueses	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ministro garante que não vai despromover urgências do Garcia de Orta, Évora e Gaia	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Estrela internacional Yanis Varoufakis vai ser administrador da SAD do FC Porto 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Arménio Carlos chama ‘fascista’ a Jorge Jesus por trabalhar esta quinta-feira 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
O fantasma de um 2011 passado	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco chegou ao Peru, mas sem o ministro da Economia	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Líder do gang que torturava rivais com cebolas foi barbaramente torturado por gang rival com o uso de brócolos e couve-flor	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Economistas avisam que contracção da economia foi ultrapassada pela contracção dos órgãos sexuais devido ao frio	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Empresário falido faz árvore de Natal toda em origami com cartas registadas das Finanças	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Quatro dos sete detidos na manifestação de sexta-feira aceitaram prestar trabalho comunitário	Público	0	0	0	0	0	0	0	0	0	0	0	0	
António Costa assume unidade e defende o PS como alternativa	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Nova versão de 'O Pátio das Cantigas ' tem bordão ‘Ó Evaristo , chegou o Fisco ! ’ 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
CDS-PP propõe nova comissão de inquérito sobre Camarate	Público	0	0	0	0	0	0	0	0	0	0	0	0	
UE lança grande ataque económico à Rússia e ameaça mudar domicílio fiscal do BES para Moscovo 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Metade do plantel do Sporting também pediu pensão de invalidez	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Rui Rio garante que se Menezes for eleito a Torre dos Clérigos muda-se para Lisboa 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Administradores das empresas públicas pedem ao Governo que lhes corte os salários, pois os seus cérebros não estão formatados para fazer isso de livre vontade	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Expresso contrata Pedro Santos Guerreiro para edição digital diária	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Proposta de Orçamento entregue pelo Governo no Parlamento às 17h	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Menezes inspira-se nos jardins do Tivoli de Copenhaga para recuperar Palácio de Cristal	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Seguro convoca comissão política para aprovar comissão eleitoral das primárias	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Adeptos do Sporting manifestam-se contra os candidatos à presidência cantando 'Só Eu Sei' 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"Passos Coelho faz balanço ""extremamente positivo"" da visita a Moçambique"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Arrumadores do centro de Lisboa têm novas tarifas e o mínimo exigido deixa de ser uma moeda de euro e passa a ser uma moeda de 2 euros	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
The Office em versão portuguesa só tem metade das personagens porque a outra metade está em pausa para café	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Padre alemão com vida luxuosa já é conhecido como o ‘Bispo SLN’ 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
"Universidade do Algarve atribui título ""doutor honoris causa"" a Sampaio da Nóvoa"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cultura de ministros transgénicos voltou a aumentar	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
CNE admite tratamento diferenciado na campanha eleitoral	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Plano B do governo para a economia é fazer entrar o sportinguista Slimani antes do final 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Excesso de gordos no Hemisfério Norte está a entortar a terra	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Grécia pede reparações de guerra a Portugal por não ter sido invadida por Sampaio da Nóvoa 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
João Nogueira Santos é o quarto candidato a líder do PS	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Conde Rodrigues mantém licença sem vencimento de juiz	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Comandante do Costa Concordia elogia conceito de estabilidade política de Portas 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Incêndio de grandes proporções: 8 milhões de euros do Benfica já arderam e outras frentes estão ainda activas	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Caos na ponte : CGTP faz manifestação com 350 autocarros e apoiantes do governo respondem com contra-manifestação de 35 carros de luxo 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Ferro Rodrigues apoia candidatura de António Costa	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Manuel Alegre diz que é ""contra os regimes de excepção"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Juros da dívida portuguesa sobem nos prazos de 2 anos , 5 anos , 10 anos e Dia de S. Nunca à Tarde 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
"Jardim diz que comunicação de José Sócrates foi de ""vitimização"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
D. José Policarpo felicita Bettencourt pois com o afastamento do Sporting do campeonato e da Taça em Dezembro já contribuiu para o Natal tradicional dos portugueses	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Pinto da Costa vai deixar Vítor Pereira a estudar filosofia em Paris	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bloco quer ouvir no Parlamento autores do relatório do FMI	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Angela Merkel defende mais austeridade em Portugal e como prémio pelo anúncio das novas medidas de austeridade entregou a Passos Coelho uma placa com a inscrição “Empregado do Mês“	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Maria Luís Albuquerque revela que a autora do contrato de venda do BPN é J.K. Rowling 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
PS e PCP reconfirmam diploma vetado pelo representante da República nos Açores	Público	0	0	0	0	0	0	0	0	0	0	0	0	
RTP vai ser concessionada a Vera Pereira	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"PCP recusa ""instabilidade social"" em nome da ""estabilidade governativa"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
E se em vez do carro e do avião, o Estado usasse a videoconferência para reuniões?	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"""O PS não está bem, tem um problema de afirmação"", diz António Costa"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
“Troika” vai contar foguetes lançados no fim de ano do Funchal	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Manifestantes derrubam barreiras junto ao CCB	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ronaldo celebra 10 anos e 5472 penteados diferentes pela selecção 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
Costa promete mil milhões para a reabilitação urbana	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Polícia alerta: cartas de condução ‘Jorge Armane’ e ‘Náike’ podem ser falsas	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Semedo questiona se Presidente da República aceitará Governo de ""ministros troca-tintas"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Portugal inteiro espera que Ronaldo cilindre a Suécia , domine o défice , acabe com a dívida , corra com a Troika e entre para a Casa dos Segredos 	Inimigo Público	0	0	0	1	0	1	1	1	0	0	0	0	
Misteriosos buracos gigantes da Sibéria foram escavados por Salgado e Ricciardi para esconderem dinheiro do GES 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	1	0	
Gabinete de Sócrates passou decisão dos swaps para as Finanças	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Não há homens providenciais 	Público	2	3	0	5	0	2	0	2	0	0	0	3	
"PS acusa Governo de tentar repetir ""burla"" de 2011"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Quercus retira “Qualidade de Ouro” à praia da Coelha no Algarve porque Cavaco Silva vem a caminho para passar férias 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Festival de cinema de terror MOTELx arrancou com Portas e Albuquerque em directo do Parlamento 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
"Sócrates diz que a notícia do PÚBLICO é ""não verdadeira"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Padre do Cartaxo que prega sermões através de um fantoche faz o boneco dizer que a Igreja não concorda com o casamento de um Ken com um Action Man 	Inimigo Público	0	0	0	1	0	0	0	1	1	0	0	0	
A geografia dos resultados	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Seguro protagoniza vídeo de Natal e destaca ""solidariedade e humanismo"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
